001039003	3	0	0	0	0	0	0	0	0	0	0	
001039003	4	0	0	0	0	0	0	0	0	0	0	
001039004	1	2	0	0	180	0	0	0	0	0	0	
001039004	3	0	0	0	0	0	0	0	0	0	0	
001039004	4	0	0	0	0	0	0	0	0	0	0	
001040001	1	2	0	0	180	0	0	0	0	0	0	
001040001	3	0	0	0	0	0	0	0	0	0	0	
001040001	4	0	0	0	0	0	0	0	0	0	0	
001040002	1	2	0	0	180	0	0	0	0	0	0	
001040002	3	0	0	0	0	0	0	0	0	0	0	
001040002	4	0	0	0	0	0	0	0	0	0	0	
001040003	1	2	0	0	180	0	0	0	0	0	0	
001040003	3	0	0	0	0	0	0	0	0	0	0	
001040003	4	0	0	0	0	0	0	0	0	0	0	
001040004	1	2	0	0	180	0	0	0	0	0	0	
001040004	3	0	0	0	0	0	0	0	0	0	0	
001040004	4	0	0	0	0	0	0	0	0	0	0	
001101001	1	0	0	0	0	0	0	0	0	0	0	
001101001	3	0	0	0	0	0	0	0	0	0	0	
001101001	4	0	0	0	0	0	0	0	0	0	0	
001101002	1	0	0	0	0	0	0	0	0	0	0	
001101002	3	0	0	0	0	0	0	0	0	0	0	
001101002	4	0	0	0	0	0	0	0	0	0	0	
001101003	1	0	0	0	0	0	0	0	0	0	0	
001101003	3	0	0	0	0	0	0	0	0	0	0	
001101003	4	0	0	0	0	0	0	0	0	0	0	
001101004	1	0	0	0	0	0	0	0	0	0	0	
001101004	3	0	0	0	0	0	0	0	0	0	0	
001101004	4	0	0	0	0	0	0	0	0	0	0	
001101005	1	0	0	0	0	0	0	0	0	0	0	
001101005	3	0	0	0	0	0	0	0	0	0	0	
001101005	4	0	0	0	0	0	0	0	0	0	0	
001101006	1	0	0	0	0	0	0	0	0	0	0	
001101006	3	0	0	0	0	0	0	0	0	0	0	
001101006	4	0	0	0	0	0	0	0	0	0	0	
001101007	1	0	0	0	0	0	0	0	0	0	0	
001101007	3	0	0	0	0	0	0	0	0	0	0	
001101007	4	0	0	0	0	0	0	0	0	0	0	
001101008	1	0	0	0	0	0	0	0	0	0	0	
001101008	3	0	0	0	0	0	0	0	0	0	0	
001101008	4	0	0	0	0	0	0	0	0	0	0	
001102001	1	0	0	0	0	0	0	0	0	0	0	
001102001	3	0	0	0	0	0	0	0	0	0	0	
001102001	4	0	0	0	0	0	0	0	0	0	0	
001102002	1	0	0	0	0	0	0	0	0	0	0	
001102002	3	0	0	0	0	0	0	0	0	0	0	
001102002	4	0	0	0	0	0	0	0	0	0	0	
001102003	1	0	0	0	0	0	0	0	0	0	0	
001102003	3	0	0	0	0	0	0	0	0	0	0	
001102003	4	0	0	0	0	0	0	0	0	0	0	
001102004	1	0	0	0	0	0	0	0	0	0	0	
001102004	3	0	0	0	0	0	0	0	0	0	0	
001102004	4	0	0	0	0	0	0	0	0	0	0	
001102005	1	0	0	0	0	0	0	0	0	0	0	
001102005	3	0	0	0	0	0	0	0	0	0	0	
001102005	4	0	0	0	0	0	0	0	0	0	0	
001102006	1	0	0	0	0	0	0	0	0	0	0	
001102006	3	0	0	0	0	0	0	0	0	0	0	
001102006	4	0	0	0	0	0	0	0	0	0	0	
001102007	1	0	0	0	0	0	0	0	0	0	0	
001102007	3	0	0	0	0	0	0	0	0	0	0	
001102007	4	0	0	0	0	0	0	0	0	0	0	
001102008	1	0	0	0	0	0	0	0	0	0	0	
001102008	3	0	0	0	0	0	0	0	0	0	0	
001102008	4	0	0	0	0	0	0	0	0	0	0	
001103000	1	0	0	0	0	0	0	0	0	0	0	
001103000	3	0	0	0	0	0	0	0	0	0	0	
001103000	4	0	0	0	0	0	0	0	0	0	0	
001104000	1	0	0	0	0	0	0	0	0	0	0	
001104000	3	0	0	0	0	0	0	0	0	0	0	
001104000	4	0	0	0	0	0	0	0	0	0	0	
001105000	1	0	0	0	0	0	0	0	0	0	0	
001105000	3	0	0	0	0	0	0	0	0	0	0	
001105000	4	0	0	0	0	0	0	0	0	0	0	
001106000	1	0	0	0	0	0	0	0	0	0	0	
001106000	3	0	0	0	0	0	0	0	0	0	0	
001106000	4	0	0	0	0	0	0	0	0	0	0	
001106001	1	0	0	0	0	0	0	0	0	0	0	
001106001	3	0	0	0	0	0	0	0	0	0	0	
001106001	4	0	0	0	0	0	0	0	0	0	0	
001106002	1	0	0	0	0	0	0	0	0	0	0	
001106002	3	0	0	0	0	0	0	0	0	0	0	
001106002	4	0	0	0	0	0	0	0	0	0	0	
001106003	1	0	0	0	0	0	0	0	0	0	0	
001106003	3	0	0	0	0	0	0	0	0	0	0	
001106003	4	0	0	0	0	0	0	0	0	0	0	
001106004	1	0	0	0	0	0	0	0	0	0	0	
001106004	3	0	0	0	0	0	0	0	0	0	0	
001106004	4	0	0	0	0	0	0	0	0	0	0	
001107000	1	0	0	0	0	0	0	0	0	0	0	
001107000	3	0	0	0	0	0	0	0	0	0	0	
001107000	4	0	0	0	0	0	0	0	0	0	0	
001107001	1	0	0	0	0	0	0	0	0	0	0	
001107001	3	0	0	0	0	0	0	0	0	0	0	
001107001	4	0	0	0	0	0	0	0	0	0	0	
001107002	1	0	0	0	0	0	0	0	0	0	0	
001107002	3	0	0	0	0	0	0	0	0	0	0	
001107002	4	0	0	0	0	0	0	0	0	0	0	
001107003	1	0	0	0	0	0	0	0	0	0	0	
001107003	3	0	0	0	0	0	0	0	0	0	0	
001107003	4	0	0	0	0	0	0	0	0	0	0	
001107004	1	0	0	0	0	0	0	0	0	0	0	
001107004	3	0	0	0	0	0	0	0	0	0	0	
001107004	4	0	0	0	0	0	0	0	0	0	0	
001201000	1	0	0	0	0	0	0	0	0	0	0	
001201000	3	0	0	0	0	0	0	0	0	0	0	
001201000	4	0	0	0	0	0	0	0	0	0	0	
001202000	1	0	0	0	0	0	0	0	0	0	0	
001202000	3	0	0	0	0	0	0	0	0	0	0	
001202000	4	0	0	0	0	0	0	0	0	0	0	
001203000	1	0	0	0	0	0	0	0	0	0	0	
001203000	3	0	0	0	0	0	0	0	0	0	0	
001203000	4	0	0	0	0	0	0	0	0	0	0	
001301000	1	0	0	0	0	0	0	86400	0	2.5	0	
001301000	3	0	0	0	0	0	0	86400	0	2.5	0	
001301000	4	0	0	0	0	0	0	86400	0	2.5	0	
001302000	1	0	0	0	0	0	0	86400	0	2.5	0	
001302000	3	0	0	0	0	0	0	86400	0	2.5	0	
001302000	4	0	0	0	0	0	0	86400	0	2.5	0	
001303000	1	0	0	0	0	0	0	86400	0	2.5	0	
001303000	3	0	0	0	0	0	0	86400	0	2.5	0	
001303000	4	0	0	0	0	0	0	86400	0	2.5	0	
001304000	1	0	0	0	0	0	0	86400	0	2.5	0	
001304000	3	0	0	0	0	0	0	86400	0	2.5	0	
001304000	4	0	0	0	0	0	0	86400	0	2.5	0	
001304001	1	0	0	0	0	0	0	86400	0	2.5	0	
001304002	1	0	0	0	0	0	0	86400	0	2.5	0	
001305000	1	0	0	0	0	0	0	86400	0	2.5	0	
001305000	3	0	0	0	0	0	0	86400	0	2.5	0	
001305000	4	0	0	0	0	0	0	86400	0	2.5	0	
001305001	1	0	0	0	0	0	0	86400	0	2.5	0	
001305002	1	0	0	0	0	0	0	86400	0	2.5	0	
001306000	1	0	0	0	0	0	0	86400	0	2.5	0	
001306000	3	0	0	0	0	0	0	86400	0	2.5	0	
001306000	4	0	0	0	0	0	0	86400	0	2.5	0	
001306001	1	0	0	0	0	0	0	86400	0	2.5	0	
001306002	1	0	0	0	0	0	0	86400	0	2.5	0	
001307000	1	0	0	0	0	0	0	86400	0	10	0	
001307000	3	0	0	0	0	0	0	86400	0	10	0	
001307000	4	0	0	0	0	0	0	86400	0	10	0	
001308000	1	0	0	0	0	0	0	86400	0	10	0	
001308000	3	0	0	0	0	0	0	86400	0	10	0	
001308000	4	0	0	0	0	0	0	86400	0	10	0	
001309000	1	0	0	0	0	0	0	86400	0	10	0	
001309000	3	0	0	0	0	0	0	86400	0	10	0	
001309000	4	0	0	0	0	0	0	86400	0	10	0	
001310000	1	0	0	0	0	0	0	86400	0	10	0	
001310000	3	0	0	0	0	0	0	86400	0	10	0	
001310000	4	0	0	0	0	0	0	86400	0	10	0	
001311000	1	0	0	0	0	0	0	86400	0	0	0	
001311000	3	0	0	0	0	0	0	86400	0	0	0	
001311000	4	0	0	0	0	0	0	86400	0	0	0	
001312000	1	0	0	0	0	0	0	86400	0	0	0	
001312000	3	0	0	0	0	0	0	86400	0	0	0	
001312000	4	0	0	0	0	0	0	86400	0	0	0	
001313000	1	0	0	0	0	0	0	86400	0	0	0	
001313000	3	0	0	0	0	0	0	86400	0	0	0	
001313000	4	0	0	0	0	0	0	86400	0	0	0	
001314000	1	0	0	0	0	0	0	86400	0	0	0	
001314000	3	0	0	0	0	0	0	86400	0	0	0	
001314000	4	0	0	0	0	0	0	86400	0	0	0	
001315000	1	0	0	0	0	0	0	86400	0	0	0	
001315000	3	0	0	0	0	0	0	86400	0	0	0	
001315000	4	0	0	0	0	0	0	86400	0	0	0	
001316000	1	0	0	0	0	0	0	86400	0	0	0	
001316000	3	0	0	0	0	0	0	86400	0	0	0	
001316000	4	0	0	0	0	0	0	86400	0	0	0	
001317000	1	0	0	0	0	0	0	86400	0	0	0	
001317000	3	0	0	0	0	0	0	86400	0	0	0	
001317000	4	0	0	0	0	0	0	86400	0	0	0	
001318000	1	0	0	0	0	0	0	86400	0	0	0	
001318000	3	0	0	0	0	0	0	86400	0	0	0	
001318000	4	0	0	0	0	0	0	86400	0	0	0	
001319000	1	0	0	0	0	0	0	86400	0	0	0	
001319000	3	0	0	0	0	0	0	86400	0	0	0	
001319000	4	0	0	0	0	0	0	86400	0	0	0	
001320000	1	0	0	0	0	0	0	86400	0	5	0	
001320000	3	0	0	0	0	0	0	86400	0	5	0	
001320000	4	0	0	0	0	0	0	86400	0	5	0	
001321000	1	0	0	0	0	0	0	86400	0	5	0	
001321000	3	0	0	0	0	0	0	86400	0	5	0	
001321000	4	0	0	0	0	0	0	86400	0	5	0	
001322000	1	0	0	0	0	0	0	86400	0	5	0	
001322000	3	0	0	0	0	0	0	86400	0	5	0	
001322000	4	0	0	0	0	0	0	86400	0	5	0	
001323000	1	0	0	0	0	0	0	86400	0	5	0	
001323000	3	0	0	0	0	0	0	86400	0	5	0	
001323000	4	0	0	0	0	0	0	86400	0	5	0	
001324000	1	0	0	0	0	0	0	86400	0	1	0	
001324000	3	0	0	0	0	0	0	86400	0	1	0	
001324000	4	0	0	0	0	0	0	86400	0	1	0	
001325000	1	0	0	0	0	0	0	86400	0	0	0	
001325000	3	0	0	0	0	0	0	86400	0	0	0	
001325000	4	0	0	0	0	0	0	86400	0	0	0	
001326000	1	0	0	0	0	0	0	86400	0	0	0	
001326000	3	0	0	0	0	0	0	86400	0	0	0	
001326000	4	0	0	0	0	0	0	86400	0	0	0	
001327000	1	0	0	0	0	0	0	86400	0	0	0	
001327000	3	0	0	0	0	0	0	86400	0	0	0	
001327000	4	0	0	0	0	0	0	86400	0	0	0	
001328000	1	0	0	0	0	0	0	86400	0	0	0	
001328000	3	0	0	0	0	0	0	86400	0	0	0	
001328000	4	0	0	0	0	0	0	86400	0	0	0	
001329000	1	0	0	0	0	0	0	86400	0	0	0	
001329000	3	0	0	0	0	0	0	86400	0	0	0	
001329000	4	0	0	0	0	0	0	86400	0	0	0	
001330000	1	0	0	0	0	0	0	86400	0	0	0	
001330000	3	0	0	0	0	0	0	86400	0	0	0	
001330000	4	0	0	0	0	0	0	86400	0	0	0	
001331000	1	0	0	0	0	0	0	86400	0	0	0	
001331000	3	0	0	0	0	0	0	86400	0	0	0	
001331000	4	0	0	0	0	0	0	86400	0	0	0	
001332000	1	0	0	0	0	0	0	86400	0	0	0	
001332000	3	0	0	0	0	0	0	86400	0	0	0	
001332000	4	0	0	0	0	0	0	86400	0	0	0	
001333000	1	0	0	0	0	0	0	86400	0	0	0	
001333000	3	0	0	0	0	0	0	86400	0	0	0	
001333000	4	0	0	0	0	0	0	86400	0	0	0	
001333001	1	0	0	0	0	0	0	86400	0	0	0	
001333002	1	0	0	0	0	0	0	86400	0	0	0	
001334000	1	0	0	0	0	0	0	86400	0	0	0	
001334000	3	0	0	0	0	0	0	86400	0	0	0	
001334000	4	0	0	0	0	0	0	86400	0	0	0	
001335000	1	0	0	0	0	0	0	86400	0	0	0	
001335000	3	0	0	0	0	0	0	86400	0	0	0	
001335000	4	0	0	0	0	0	0	86400	0	0	0	
001335001	1	0	0	0	0	0	0	86400	0	0	0	
001335002	1	0	0	0	0	0	0	86400	0	0	0	
001336000	1	0	0	0	0	0	0	86400	0	0	0	
001336000	3	0	0	0	0	0	0	86400	0	0	0	
001336000	4	0	0	0	0	0	0	86400	0	0	0	
001337001	1	0	0	0	0	0	0	86400	0	0	0	
001337001	3	0	0	0	0	0	0	86400	0	0	0	
001337001	4	0	0	0	0	0	0	86400	0	0	0	
001337002	1	0	0	0	0	0	0	86400	0	0	0	
001337002	3	0	0	0	0	0	0	86400	0	0	0	
001337002	4	0	0	0	0	0	0	86400	0	0	0	
001337003	1	0	0	0	0	0	0	86400	0	0	0	
001337003	3	0	0	0	0	0	0	86400	0	0	0	
001337003	4	0	0	0	0	0	0	86400	0	0	0	
001337004	1	0	0	0	0	0	0	86400	0	0	0	
001337004	3	0	0	0	0	0	0	86400	0	0	0	
001337004	4	0	0	0	0	0	0	86400	0	0	0	
001338000	1	0	0	0	0	0	0	86400	0	0	0	
001338000	3	0	0	0	0	0	0	86400	0	0	0	
001338000	4	0	0	0	0	0	0	86400	0	0	0	
001338001	1	0	0	0	0	0	0	86400	0	0	0	
001338002	1	0	0	0	0	0	0	86400	0	0	0	
002001000	1	3	0	0	300	0	0	0	0	0	0	
002001000	3	3	0	0	300	0	0	0	0	0	0	
002001000	4	3	0	0	300	0	0	0	0	0	0	
002001001	1	3	0	0	300	0	0	0	0	0	0	
002001001	3	3	0	0	300	0	0	0	0	0	0	
002001001	4	3	0	0	300	0	0	0	0	0	0	
002001002	1	3	0	0	300	0	0	0	0	0	0	
002001002	3	3	0	0	300	0	0	0	0	0	0	
002001002	4	3	0	0	300	0	0	0	0	0	0	
002002000	1	3	0	0	300	0	0	0	0	0	0	
002002000	3	3	0	0	300	0	0	0	0	0	0	
002002000	4	3	0	0	300	0	0	0	0	0	0	
002002001	1	3	0	0	300	0	0	0	0	0	0	
002002001	3	3	0	0	300	0	0	0	0	0	0	
002002001	4	3	0	0	300	0	0	0	0	0	0	
002002002	1	3	0	0	300	0	0	0	0	0	0	
002002002	3	3	0	0	300	0	0	0	0	0	0	
002002002	4	3	0	0	300	0	0	0	0	0	0	
002003000	1	3	0	0	300	0	0	0	0	0	0	
002003000	3	3	0	0	300	0	0	0	0	0	0	
002003000	4	3	0	0	300	0	0	0	0	0	0	
002003001	1	3	0	0	300	0	0	0	0	0	0	
002003001	3	3	0	0	300	0	0	0	0	0	0	
002003001	4	3	0	0	300	0	0	0	0	0	0	
002003002	1	3	0	0	300	0	0	0	0	0	0	
002003002	3	3	0	0	300	0	0	0	0	0	0	
002003002	4	3	0	0	300	0	0	0	0	0	0	
002004000	1	3	0	0	300	0	0	0	0	0	0	
002004000	3	3	0	0	300	0	0	0	0	0	0	
002004000	4	3	0	0	300	0	0	0	0	0	0	
002004001	1	3	0	0	300	0	0	0	0	0	0	
002004001	3	3	0	0	300	0	0	0	0	0	0	
002004001	4	3	0	0	300	0	0	0	0	0	0	
002004002	1	3	0	0	300	0	0	0	0	0	0	
002004002	3	3	0	0	300	0	0	0	0	0	0	
002004002	4	3	0	0	300	0	0	0	0	0	0	
002005000	1	3	0	0	300	0	0	0	0	0	0	
002005000	3	3	0	0	300	0	0	0	0	0	0	
002005000	4	3	0	0	300	0	0	0	0	0	0	
002005001	1	3	0	0	300	0	0	0	0	0	0	
002005001	3	3	0	0	300	0	0	0	0	0	0	
002005001	4	3	0	0	300	0	0	0	0	0	0	
002005002	1	3	0	0	300	0	0	0	0	0	0	
002005002	3	3	0	0	300	0	0	0	0	0	0	
002005002	4	3	0	0	300	0	0	0	0	0	0	
002006000	1	3	0	0	300	0	0	0	0	0	0	
002006000	3	3	0	0	300	0	0	0	0	0	0	
002006000	4	3	0	0	300	0	0	0	0	0	0	
002006001	1	3	0	0	300	0	0	0	0	0	0	
002006001	3	3	0	0	300	0	0	0	0	0	0	
002006001	4	3	0	0	300	0	0	0	0	0	0	
002006002	1	3	0	0	300	0	0	0	0	0	0	
002006002	3	3	0	0	300	0	0	0	0	0	0	
002006002	4	3	0	0	300	0	0	0	0	0	0	
002007000	1	4	0	0	300	0	0	0	0	0	0	
002007000	3	4	0	0	300	0	0	0	0	0	0	
002007000	4	4	0	0	300	0	0	0	0	0	0	
002008000	1	4	0	0	300	0	0	0	0	0	0	
002008000	3	4	0	0	300	0	0	0	0	0	0	
002008000	4	4	0	0	300	0	0	0	0	0	0	
002009000	1	4	0	0	300	0	0	0	0	0	0	
002009000	3	4	0	0	300	0	0	0	0	0	0	
002009000	4	4	0	0	300	0	0	0	0	0	0	
002010000	1	2	0	0	180	0	0	0	0	0	0	
002010000	3	2	0	0	180	0	0	0	0	0	0	
002010000	4	3	0	0	300	0	0	0	0	0	0	
002010001	1	2	0	0	180	0	0	0	0	0	0	
002010001	3	2	0	0	180	0	0	0	0	0	0	
002010001	4	3	0	0	300	0	0	0	0	0	0	
002010002	1	2	0	0	180	0	0	0	0	0	0	
002010002	3	2	0	0	180	0	0	0	0	0	0	
002010002	4	3	0	0	300	0	0	0	0	0	0	
002011000	1	2	0	0	180	0	0	0	0	0	0	
002011000	3	2	0	0	180	0	0	0	0	0	0	
002011000	4	3	0	0	300	0	0	0	0	0	0	
002012000	1	3	0	0	300	0	0	0	0	0	0	
002012000	3	3	0	0	300	0	0	0	0	0	0	
002012000	4	3	0	0	300	0	0	0	0	0	0	
002013000	1	3	0	0	300	0	0	0	0	0	0	
002013000	3	3	0	0	300	0	0	0	0	0	0	
002013000	4	3	0	0	300	0	0	0	0	0	0	
002013001	1	3	0	0	300	0	0	0	0	0	0	
002013001	3	3	0	0	300	0	0	0	0	0	0	
002013001	4	3	0	0	300	0	0	0	0	0	0	
002013002	1	3	0	0	300	0	0	0	0	0	0	
002013002	3	3	0	0	300	0	0	0	0	0	0	
002013002	4	3	0	0	300	0	0	0	0	0	0	
002014000	1	3	0	0	300	0	0	0	0	0	0	
002014000	3	3	0	0	300	0	0	0	0	0	0	
002014000	4	3	0	0	300	0	0	0	0	0	0	
002014001	1	3	0	0	300	0	0	0	0	0	0	
002014001	3	3	0	0	300	0	0	0	0	0	0	
002014001	4	3	0	0	300	0	0	0	0	0	0	
002014002	1	3	0	0	300	0	0	0	0	0	0	
002014002	3	3	0	0	300	0	0	0	0	0	0	
002014002	4	3	0	0	300	0	0	0	0	0	0	
002015001	1	2	0	0	180	0	0	0	0	0	0	
002015001	3	2	0	0	180	0	0	0	0	0	0	
002015001	4	3	0	0	300	0	0	0	0	0	0	
002015002	1	2	0	0	180	0	0	0	0	0	0	
002015002	3	2	0	0	180	0	0	0	0	0	0	
002015002	4	3	0	0	300	0	0	0	0	0	0	
002015003	1	2	0	0	180	0	0	0	0	0	0	
002015003	3	2	0	0	180	0	0	0	0	0	0	
002015003	4	3	0	0	300	0	0	0	0	0	0	
002015004	1	2	0	0	180	0	0	0	0	0	0	
002015004	3	2	0	0	180	0	0	0	0	0	0	
002015004	4	3	0	0	300	0	0	0	0	0	0	
002015005	1	2	0	0	180	0	0	0	0	0	0	
002015005	3	2	0	0	180	0	0	0	0	0	0	
002015005	4	3	0	0	300	0	0	0	0	0	0	
002015006	1	2	0	0	180	0	0	0	0	0	0	
002015006	3	2	0	0	180	0	0	0	0	0	0	
002015006	4	3	0	0	300	0	0	0	0	0	0	
002015007	1	2	0	0	180	0	0	0	0	0	0	
002015007	3	2	0	0	180	0	0	0	0	0	0	
002015007	4	3	0	0	300	0	0	0	0	0	0	
002015008	1	2	0	0	180	0	0	0	0	0	0	
002015008	3	2	0	0	180	0	0	0	0	0	0	
002015008	4	3	0	0	300	0	0	0	0	0	0	
002015009	1	2	0	0	180	0	0	0	0	0	0	
002015009	3	2	0	0	180	0	0	0	0	0	0	
002015009	4	3	0	0	300	0	0	0	0	0	0	
002015010	1	2	0	0	180	0	0	0	0	0	0	
002015010	3	2	0	0	180	0	0	0	0	0	0	
002015010	4	3	0	0	300	0	0	0	0	0	0	
002015011	1	2	0	0	180	0	0	0	0	0	0	
002015011	3	2	0	0	180	0	0	0	0	0	0	
002015011	4	3	0	0	300	0	0	0	0	0	0	
002015012	1	2	0	0	180	0	0	0	0	0	0	
002015012	3	2	0	0	180	0	0	0	0	0	0	
002015012	4	3	0	0	300	0	0	0	0	0	0	
002015013	1	2	0	0	180	0	0	0	0	0	0	
002015013	3	2	0	0	180	0	0	0	0	0	0	
002015013	4	3	0	0	300	0	0	0	0	0	0	
002015014	1	2	0	0	180	0	0	0	0	0	0	
002015014	3	2	0	0	180	0	0	0	0	0	0	
002015014	4	3	0	0	300	0	0	0	0	0	0	
002015015	1	2	0	0	180	0	0	0	0	0	0	
002015015	3	2	0	0	180	0	0	0	0	0	0	
002015015	4	3	0	0	300	0	0	0	0	0	0	
002015016	1	2	0	0	180	0	0	0	0	0	0	
002015016	3	2	0	0	180	0	0	0	0	0	0	
002015016	4	3	0	0	300	0	0	0	0	0	0	
002015017	1	2	0	0	180	0	0	0	0	0	0	
002015017	3	2	0	0	180	0	0	0	0	0	0	
002015017	4	3	0	0	300	0	0	0	0	0	0	
002015018	1	2	0	0	180	0	0	0	0	0	0	
002015018	3	2	0	0	180	0	0	0	0	0	0	
002015018	4	3	0	0	300	0	0	0	0	0	0	
002015019	1	2	0	0	180	0	0	0	0	0	0	
002015019	3	2	0	0	180	0	0	0	0	0	0	
002015019	4	3	0	0	300	0	0	0	0	0	0	
002015020	1	2	0	0	180	0	0	0	0	0	0	
002015020	3	2	0	0	180	0	0	0	0	0	0	
002015020	4	3	0	0	300	0	0	0	0	0	0	
002015021	1	2	0	0	180	0	0	0	0	0	0	
002015021	3	2	0	0	180	0	0	0	0	0	0	
002015021	4	3	0	0	300	0	0	0	0	0	0	
002015022	1	2	0	0	180	0	0	0	0	0	0	
002015022	3	2	0	0	180	0	0	0	0	0	0	
002015022	4	3	0	0	300	0	0	0	0	0	0	
002015023	1	2	0	0	180	0	0	0	0	0	0	
002015023	3	2	0	0	180	0	0	0	0	0	0	
002015023	4	3	0	0	300	0	0	0	0	0	0	
002015024	1	2	0	0	180	0	0	0	0	0	0	
002015024	3	2	0	0	180	0	0	0	0	0	0	
002015024	4	3	0	0	300	0	0	0	0	0	0	
002015025	1	2	0	0	180	0	0	0	0	0	0	
002015025	3	2	0	0	180	0	0	0	0	0	0	
002015025	4	3	0	0	300	0	0	0	0	0	0	
002015026	1	2	0	0	180	0	0	0	0	0	0	
